"Регулировка мощности";"Вес";"Уровень шума";"Тип инфракрасного обогревателя";"Уровни мощности";"Защитные функции";"Установка тепловой завесы";"Изображение";"Термостат";"Количество секций";"Максимальный воздухообмен";"Наименование";"Габариты (ШхВхГ)";"Тип";"Напряжение";"Поворот корпуса";"Удобство использования";"Потребляемая энергия";"Тип нагревательного элемента";"Вентиляция без нагрева";"Дополнительная информация";"Каминный эффект";"Ионизатор";"Цена";"Управление";"Пылевой фильтр";"Увлажнитель";"Варианты монтажа";"Площадь обогрева";"Максимальный нагрев поверхности";"Вентилятор";"Мощность обогрева";"Таймер"
"есть";9.7;0;"";"";"";"";"resantaompt-9n.jpg";"есть";"9";"";"Ресанта ОМПТ-9Н";"14x65x45 см";"масляный радиатор";"220/230 В";"";"отделение для шнура, колесики, ручка";0;"";"";"";"есть";"";2055;"механическое, регулировка температуры, выключатель со световым индикатором";"";"";"напольный";0;"";"";2000;"нет"
"есть";0.0;0;"";"2000/1000 Вт";"отключение при перегреве";"";"resantatvc-1.jpg";"есть";"";"";"Ресанта ТВC-1";"";"термовентилятор";"220/230 В";"";"ручка";0;"";"есть";"";"";"";460;"механическое, регулировка температуры, выключатель со световым индикатором";"";"";"напольный";0;"";"есть";0;"нет"
"есть";0.0;0;"";"2000/1000 Вт";"отключение при перегреве";"";"resantatvc-2.jpg";"есть";"";"";"Ресанта ТВC-2";"";"термовентилятор";"220/230 В";"";"ручка";0;"";"есть";"";"";"";460;"механическое, регулировка температуры, выключатель со световым индикатором";"";"";"напольный";0;"";"есть";0;"нет"
"есть";0.0;0;"";"1800/900 Вт";"отключение при перегреве";"";"resantatvk-1.jpg";"есть";"";"";"Ресанта ТВК-1";"";"термовентилятор";"220/230 В";"";"ручка";0;"";"есть";"";"";"";840;"механическое, регулировка температуры, выключатель со световым индикатором";"";"";"напольный";0;"";"есть";0;"нет"
"есть";22.0;0;"";"15000/10000/5000 Вт";"отключение при перегреве";"";"resantatep-15000k.jpg";"есть";"";"";"Ресанта ТЭП-15000К";"";"тепловая пушка";"380/400 В";"";"колесики, ручка";0;"ТЭН";"есть";"";"";"";10500;"механическое";"";"";"напольный";0;"";"есть";0;"нет"
"есть";4.7;0;"";"2000/1300/650 Вт";"";"";"resantatep-2000.jpg";"есть";"";"";"Ресанта ТЭП-2000";"";"тепловая пушка";"220/230 В";"";"ручка";0;"";"есть";"";"";"";1855;"механическое, регулировка температуры";"";"";"напольный";0;"";"есть";0;"нет"
"есть";4.0;0;"";"";"";"";"resantatep-2000k.jpg";"есть";"";"";"Ресанта ТЭП-2000К";"";"тепловая пушка";"220/230 В";"";"ручка";0;"ТЭН";"есть";"";"";"";1770;"механическое, регулировка температуры, выключатель со световым индикатором";"";"";"напольный";0;"";"есть";2000;"нет"
"есть";6.1;0;"";"3000/1500 Вт";"";"";"resantatep-3000.jpg";"есть";"";"";"Ресанта ТЭП-3000";"";"тепловая пушка";"220/230 В";"";"ручка";0;"ТЭН";"есть";"";"";"";2520;"механическое, регулировка температуры";"";"";"напольный";0;"";"есть";0;"нет"
"есть";5.1;0;"";"";"";"";"resantatep-3000k.jpg";"есть";"";"";"Ресанта ТЭП-3000К";"";"тепловая пушка";"220/230 В";"";"ручка";0;"ТЭН";"есть";"";"";"";2330;"механическое, регулировка температуры, выключатель со световым индикатором";"";"";"напольный";0;"";"есть";3000;"нет"
"есть";6.9;0;"";"5000/2500 Вт";"";"";"resantatep-5000.jpg";"есть";"";"";"Ресанта ТЭП-5000";"";"тепловая пушка";"220/230 В";"";"ручка";0;"ТЭН";"есть";"";"";"";3825;"механическое, регулировка температуры";"";"";"напольный";0;"";"есть";0;"нет"
"есть";8.5;0;"";"5000/2500 Вт";"отключение при перегреве";"";"resantatep-5000k.jpg";"есть";"";"";"Ресанта ТЭП-5000К";"";"тепловая пушка";"380/400 В";"";"ручка";0;"ТЭН";"есть";"";"";"";4098;"механическое, регулировка температуры, выключатель со световым индикатором";"";"";"напольный";0;"";"есть";0;"нет"
"есть";12.1;0;"";"9000/4500 Вт";"отключение при перегреве";"";"resantatep-9000k.jpg";"есть";"";"";"Ресанта ТЭП-9000К";"";"тепловая пушка";"380/400 В";"";"ручка";0;"ТЭН";"есть";"";"";"";0;"механическое, регулировка температуры";"";"";"напольный";0;"";"есть";0;"нет"
"Тепломаш"
"есть";19.5;0;"";"10000/5000 Вт";"отключение при перегреве";"горизонтальная, макс. высота установки 2.20м";"teplomashkev-10p106e.jpg";"есть";"";"900 куб.м/ч";"Тепломаш КЭВ-10П106Е";"155x23x22 см";"тепловая завеса";"380/400 В";"";"";0;"ТЭН";"есть";"";"";"";8530;"";"";"";"настенный";0;"";"есть";0;"нет"
"есть";30.0;54;"";"11000/5500 Вт";"";"высота установки 2 - 3.50 м";"teplomashkev-11p302e.jpg";"";"";"2100 куб.м/ч";"Тепломаш КЭВ-11П302Е";"138x31x27 см";"тепловая завеса";"380/400 В";"";"";0;"";"есть";"";"";"";17400;"пульт ДУ, регулировка температуры";"";"";"настенный";0;"";"есть";0;"нет"
"есть";25.0;53;"";"12000/6000 Вт";"";"горизонтальная/вертикальная, высота установки 2 - 2.50 м";"teplomashkev-12p202e.jpg";"";"";"1600 куб.м/ч";"Тепломаш КЭВ-12П202Е";"150x24x21 см";"тепловая завеса";"380/400 В";"";"";0;"";"есть";"";"";"";14500;"пульт ДУ, регулировка температуры";"";"";"настенный";0;"";"есть";0;""
"есть";33.0;54;"";"12000/6000 Вт";"";"горизонтальная/вертикальная, высота установки 2 - 3.50 м";"teplomashkev-12p301e.jpg";"";"";"2200 куб.м/ч";"Тепломаш КЭВ-12П301Е";"150x31x27 см";"тепловая завеса";"380/400 В";"";"";0;"";"есть";"";"";"";18200;"пульт ДУ, регулировка температуры";"";"";"настенный";0;"";"есть";0;""
"есть";23.5;54;"";"12000/6000 Вт";"";"горизонтальная/вертикальная, высота установки 2 - 3.50 м";"teplomashkev-12p303e.jpg";"";"";"1600 куб.м/ч";"Тепломаш КЭВ-12П303Е";"101.7x31x27 см";"тепловая завеса";"380/400 В";"";"";0;"";"есть";"";"";"";14700;"пульт ДУ";"";"";"настенный";0;"";"есть";0;""
"есть";44.0;56;"";"12000/6000 Вт";"";"горизонтальная/вертикальная, высота установки 2 - 3.50 м";"teplomashkev-12p304e.jpg";"";"";"3000 куб.м/ч";"Тепломаш КЭВ-12П304Е";"196.2x31x27 см";"тепловая завеса";"380/400 В";"";"";0;"";"есть";"";"";"";21550;"пульт ДУ";"";"";"настенный";0;"";"есть";0;"нет"
"есть";68.0;52;"";"12000/6000 Вт";"";"макс. высота установки 3.50 м";"teplomashkev-12p306e.jpg";"";"";"3000 куб.м/ч";"Тепломаш КЭВ-12П306Е";"197x42x32 см";"тепловая завеса";"380/400 В";"";"";0;"";"есть";"установка в подвесной потолок";"";"";24565;"пульт ДУ, регулировка температуры";"";"";"потолочный";0;"";"есть";0;""
"есть";54.0;52;"";"12000/6000 Вт";"";"горизонтальная, макс. высота установки 3.50м";"teplomashkev-12p601e.jpg";"";"";"2600 куб.м/ч";"Тепломаш КЭВ-12П601Е";"110x37.6x67.7 см";"тепловая завеса";"380/400 В";"";"";0;"";"есть";"";"";"";33150;"электронное, пульт ДУ, регулировка температуры";"";"";"потолочный";0;"";"есть";0;""
"есть";52.0;52;"";"12000/6000 Вт";"";"вертикальная, макс. высота установки 3.50м";"teplomashkev-12p604e.jpg";"";"";"2600 куб.м/ч";"Тепломаш КЭВ-12П604Е";"201.2x42x42 см";"тепловая завеса";"380/400 В";"";"";0;"";"есть";"";"";"";38760;"электронное, пульт ДУ, регулировка температуры";"";"";"настенный";0;"";"есть";0;""
"есть";0.0;0;"";"12000/8000/4000 Вт";"";"";"teplomashkev-12s40.jpg";"";"";"980 куб.м/ч";"Тепломаш КЭВ-12С40";"54x40x34 см";"тепловая пушка";"380/400 В";"";"ручка";0;"";"есть";"";"";"";6223;"механическое, регулировка температуры";"";"";"напольный";0;"";"есть";0;"нет"
"есть";33.0;54;"";"15000/7500 Вт";"";"горизонтальная/вертикальная, высота установки 2 - 3.50 м";"teplomashkev-15p301e.jpg";"";"";"2200 куб.м/ч";"Тепломаш КЭВ-15П301Е";"150x31x27 см";"тепловая завеса";"380/400 В";"";"";0;"";"есть";"";"";"";19720;"пульт ДУ, регулировка температуры";"";"";"настенный";0;"";"есть";0;""
"есть";15.0;0;"";"15000/10000/5000 Вт";"";"";"teplomashkev-15s40.jpg";"";"";"870 куб.м/ч";"Тепломаш КЭВ-15С40";"40x54x34 см";"тепловая пушка";"380/400 В";"";"ручка";0;"";"есть";"";"";"";7014;"механическое";"";"";"напольный";0;"";"есть";0;"нет"
"есть";0.0;48;"";"18000/9000 Вт";"защита от мороза, отключение при перегреве";"";"teplomashkev-18s20.jpg";"есть";"";"";"Тепломаш КЭВ-18С20";"";"тепловая пушка";"380/400 В";"";"ручка";0;"";"есть";"";"";"";8270;"механическое, регулировка температуры";"";"";"напольный";0;"";"есть";0;"нет"
"есть";21.5;0;"";"18000/9000 Вт";"";"";"teplomashkev-18s40.jpg";"есть";"";"1000 куб.м/ч";"Тепломаш КЭВ-18С40";"45.5x57.5x40.2 см";"тепловая пушка";"380/400 В";"";"ручка";0;"";"есть";"";"";"";7950;"механическое, регулировка температуры";"";"";"напольный";0;"";"есть";0;""
"есть";6.0;46;"";"";"";"горизонтальная, высота установки 1 - 2.20 м";"teplomashkev-25p112e.jpg";"нет";"";"250 куб.м/ч";"Тепломаш КЭВ-2.5П112Е";"70x16.5x12.5 см";"тепловая завеса";"220/230 В";"";"";0;"";"";"";"";"";4080;"механическое, пульт ДУ";"";"";"настенный";0;"";"есть";2500;"нет"
